"Precinct 
Code","Precinct 
Number","Contest 
Title","Choice 
Name","Active 
Voters","Total 
Ballots","Total 
Votes","Total 
Undervotes","Total 
Overvotes"
"100","2181207100","Presidential Electors","Kamala D. Harris / Tim Walz","1,569","1,325",900,24,0
"100","2181207100","Presidential Electors","Donald J. Trump / JD Vance","1,569","1,325",354,24,0
"100","2181207100","Presidential Electors","Blake Huber / Andrea Denault","1,569","1,325",1,24,0
"100","2181207100","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,569","1,325",8,24,0
"100","2181207100","Presidential Electors","Jill Stein / Rudolph Ware","1,569","1,325",18,24,0
"100","2181207100","Presidential Electors","Randall Terry / Stephen E Broden","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Cornel West / Melina Abdullah","1,569","1,325",5,24,0
"100","2181207100","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,569","1,325",15,24,0
"100","2181207100","Presidential Electors","Chris Garrity / Cody Ballard","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Claudia De la Cruz / Karina García","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Peter Sonski / Lauren Onak","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Bill Frankel / Steve Jenkins","1,569","1,325",0,24,0
"100","2181207100","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,569","1,325",0,24,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Joe Neguse","1,569","1,325",885,54,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Marshall Dawson","1,569","1,325",355,54,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni","1,569","1,325",14,54,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Jan Kok","1,569","1,325",7,54,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Gaylon Kent","1,569","1,325",10,54,0
"100","2181207100","Representative to the 119th United States Congress - District 2","Mike Watson","1,569","1,325",0,54,0
"100","2181207100","State Board of Education Member - Congressional District 2","Kathy Gebhardt","1,569","1,325",890,431,0
"100","2181207100","State Board of Education Member - Congressional District 2","Ethan Augreen","1,569","1,325",4,431,0
"100","2181207100","Regent of the University of Colorado - At Large","Eric Rinard","1,569","1,325",417,137,0
"100","2181207100","Regent of the University of Colorado - At Large","Elliott Hood","1,569","1,325",737,137,0
"100","2181207100","Regent of the University of Colorado - At Large","Thomas Reasoner","1,569","1,325",8,137,0
"100","2181207100","Regent of the University of Colorado - At Large","T.J. Cole","1,569","1,325",26,137,0
"100","2181207100","State Senator - District 18","Judy Amabile","1,569","1,325",861,298,0
"100","2181207100","State Senator - District 18","Gary Swing","1,569","1,325",166,298,0
"100","2181207100","State Representative - District 12","Kyle Brown","1,569","1,325",800,127,0
"100","2181207100","State Representative - District 12","Mark Milliman","1,569","1,325",398,127,0
"100","2181207100","District Attorney - 20th Judicial District","Michael T. Dougherty","1,569","1,325",884,441,0
"100","2181207100","Boulder County Commissioner - District 1","Claire Levy","1,569","1,325",869,456,0
"100","2181207100","Boulder County Commissioner - District 1","Raphael Minot","1,569","1,325",0,456,0
"100","2181207100","Boulder County Commissioner - District 2","Marta Loachamin","1,569","1,325",767,160,1
"100","2181207100","Boulder County Commissioner - District 2","Donald ""Don"" Lewis","1,569","1,325",397,160,1
"100","2181207100","Boulder County Coroner","Jeff Martin","1,569","1,325",826,499,0
"100","2181207100","Town of Superior - Trustee","Heather Cracraft","1,569","1,325",516,"1,178",1
"100","2181207100","Town of Superior - Trustee","Jason Serbu","1,569","1,325",528,"1,178",1
"100","2181207100","Town of Superior - Trustee","Mike Foster","1,569","1,325",592,"1,178",1
"100","2181207100","Town of Superior - Trustee","Gregory D. Horowitz","1,569","1,325",401,"1,178",1
"100","2181207100","Town of Superior - Trustee","George A. Kupfner","1,569","1,325",142,"1,178",1
"100","2181207100","Town of Superior - Trustee","Sandie Hammerly","1,569","1,325",615,"1,178",1
"100","2181207100","Justice of the Colorado Supreme Court - Berkenkotter","Yes","1,569","1,325",735,374,0
"100","2181207100","Justice of the Colorado Supreme Court - Berkenkotter","No","1,569","1,325",216,374,0
"100","2181207100","Justice of the Colorado Supreme Court - Boatright","Yes","1,569","1,325",666,380,0
"100","2181207100","Justice of the Colorado Supreme Court - Boatright","No","1,569","1,325",279,380,0
"100","2181207100","Justice of the Colorado Supreme Court - Marquez","Yes","1,569","1,325",725,385,1
"100","2181207100","Justice of the Colorado Supreme Court - Marquez","No","1,569","1,325",214,385,1
"100","2181207100","Colorado Court of Appeals Judge - Dunn","Yes","1,569","1,325",754,408,1
"100","2181207100","Colorado Court of Appeals Judge - Dunn","No","1,569","1,325",162,408,1
"100","2181207100","Colorado Court of Appeals Judge - Jones","Yes","1,569","1,325",627,417,0
"100","2181207100","Colorado Court of Appeals Judge - Jones","No","1,569","1,325",281,417,0
"100","2181207100","Colorado Court of Appeals Judge - Kuhn","Yes","1,569","1,325",711,442,0
"100","2181207100","Colorado Court of Appeals Judge - Kuhn","No","1,569","1,325",172,442,0
"100","2181207100","Colorado Court of Appeals Judge - Roman","Yes","1,569","1,325",689,443,0
"100","2181207100","Colorado Court of Appeals Judge - Roman","No","1,569","1,325",193,443,0
"100","2181207100","Colorado Court of Appeals Judge - Schutz","Yes","1,569","1,325",681,446,0
"100","2181207100","Colorado Court of Appeals Judge - Schutz","No","1,569","1,325",198,446,0
"100","2181207100","District Court Judge - 20th Judicial District - Collins","Yes","1,569","1,325",701,456,0
"100","2181207100","District Court Judge - 20th Judicial District - Collins","No","1,569","1,325",168,456,0
"100","2181207100","District Court Judge - 20th Judicial District - Gunning","Yes","1,569","1,325",691,458,0
"100","2181207100","District Court Judge - 20th Judicial District - Gunning","No","1,569","1,325",176,458,0
"100","2181207100","District Court Judge - 20th Judicial District - Lindsey","Yes","1,569","1,325",694,453,0
"100","2181207100","District Court Judge - 20th Judicial District - Lindsey","No","1,569","1,325",178,453,0
"100","2181207100","District Court Judge - 20th Judicial District - Mulvahill","Yes","1,569","1,325",673,456,2
"100","2181207100","District Court Judge - 20th Judicial District - Mulvahill","No","1,569","1,325",194,456,2
"100","2181207100","Boulder County Court - Martin","Yes","1,569","1,325",714,446,0
"100","2181207100","Boulder County Court - Martin","No","1,569","1,325",165,446,0
"100","2181207100","Amendment G (Constitutional)","Yes/For","1,569","1,325",887,109,1
"100","2181207100","Amendment G (Constitutional)","No/Against","1,569","1,325",328,109,1
"100","2181207100","Amendment H (Constitutional)","Yes/For","1,569","1,325",875,156,1
"100","2181207100","Amendment H (Constitutional)","No/Against","1,569","1,325",293,156,1
"100","2181207100","Amendment I (Constitutional)","Yes/For","1,569","1,325",863,118,3
"100","2181207100","Amendment I (Constitutional)","No/Against","1,569","1,325",341,118,3
"100","2181207100","Amendment J (Constitutional)","Yes/For","1,569","1,325","1,002",53,0
"100","2181207100","Amendment J (Constitutional)","No/Against","1,569","1,325",270,53,0
"100","2181207100","Amendment K (Constitutional)","Yes/For","1,569","1,325",605,176,0
"100","2181207100","Amendment K (Constitutional)","No/Against","1,569","1,325",544,176,0
"100","2181207100","Amendment 79 (Constitutional)","Yes/For","1,569","1,325",958,49,0
"100","2181207100","Amendment 79 (Constitutional)","No/Against","1,569","1,325",318,49,0
"100","2181207100","Amendment 80 (Constitutional)","Yes/For","1,569","1,325",506,74,4
"100","2181207100","Amendment 80 (Constitutional)","No/Against","1,569","1,325",741,74,4
"100","2181207100","Proposition JJ (Statutory)","Yes/For","1,569","1,325","1,076",64,0
"100","2181207100","Proposition JJ (Statutory)","No/Against","1,569","1,325",185,64,0
"100","2181207100","Proposition KK (Statutory)","Yes/For","1,569","1,325",878,58,0
"100","2181207100","Proposition KK (Statutory)","No/Against","1,569","1,325",389,58,0
"100","2181207100","Proposition 127 (Statutory)","Yes/For","1,569","1,316",680,72,0
"100","2181207100","Proposition 127 (Statutory)","No/Against","1,569","1,316",564,72,0
"100","2181207100","Proposition 128 (Statutory)","Yes/For","1,569","1,316",707,99,0
"100","2181207100","Proposition 128 (Statutory)","No/Against","1,569","1,316",510,99,0
"100","2181207100","Proposition 129 (Statutory)","Yes/For","1,569","1,316",647,111,1
"100","2181207100","Proposition 129 (Statutory)","No/Against","1,569","1,316",557,111,1
"100","2181207100","Proposition 130 (Statutory)","Yes/For","1,569","1,316",566,105,1
"100","2181207100","Proposition 130 (Statutory)","No/Against","1,569","1,316",644,105,1
"100","2181207100","Proposition 131 (Statutory)","Yes/For","1,569","1,316",605,104,0
"100","2181207100","Proposition 131 (Statutory)","No/Against","1,569","1,316",607,104,0
"100","2181207100","Town of Superior Ballot Issue 3B","Yes/For","1,569","1,316",672,74,0
"100","2181207100","Town of Superior Ballot Issue 3B","No/Against","1,569","1,316",570,74,0
"100","2181207100","Regional Transportation District Ballot Issue 7A","Yes/For","1,569","1,316",990,89,1
"100","2181207100","Regional Transportation District Ballot Issue 7A","No/Against","1,569","1,316",236,89,1
"101","2181207101","Presidential Electors","Kamala D. Harris / Tim Walz","1,378","1,193",911,18,0
"101","2181207101","Presidential Electors","Donald J. Trump / JD Vance","1,378","1,193",245,18,0
"101","2181207101","Presidential Electors","Blake Huber / Andrea Denault","1,378","1,193",3,18,0
"101","2181207101","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,378","1,193",9,18,0
"101","2181207101","Presidential Electors","Jill Stein / Rudolph Ware","1,378","1,193",2,18,0
"101","2181207101","Presidential Electors","Randall Terry / Stephen E Broden","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Cornel West / Melina Abdullah","1,378","1,193",1,18,0
"101","2181207101","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,378","1,193",4,18,0
"101","2181207101","Presidential Electors","Chris Garrity / Cody Ballard","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Claudia De la Cruz / Karina García","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Peter Sonski / Lauren Onak","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Bill Frankel / Steve Jenkins","1,378","1,193",0,18,0
"101","2181207101","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,378","1,193",0,18,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Joe Neguse","1,378","1,193",868,57,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Marshall Dawson","1,378","1,193",238,57,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni","1,378","1,193",11,57,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Jan Kok","1,378","1,193",4,57,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Gaylon Kent","1,378","1,193",15,57,0
"101","2181207101","Representative to the 119th United States Congress - District 2","Mike Watson","1,378","1,193",0,57,0
"101","2181207101","State Board of Education Member - Congressional District 2","Kathy Gebhardt","1,378","1,193",884,307,0
"101","2181207101","State Board of Education Member - Congressional District 2","Ethan Augreen","1,378","1,193",2,307,0
"101","2181207101","Regent of the University of Colorado - At Large","Eric Rinard","1,378","1,193",274,134,0
"101","2181207101","Regent of the University of Colorado - At Large","Elliott Hood","1,378","1,193",756,134,0
"101","2181207101","Regent of the University of Colorado - At Large","Thomas Reasoner","1,378","1,193",7,134,0
"101","2181207101","Regent of the University of Colorado - At Large","T.J. Cole","1,378","1,193",22,134,0
"101","2181207101","State Senator - District 18","Judy Amabile","1,378","1,193",853,215,0
"101","2181207101","State Senator - District 18","Gary Swing","1,378","1,193",125,215,0
"101","2181207101","State Representative - District 12","Kyle Brown","1,378","1,193",803,118,0
"101","2181207101","State Representative - District 12","Mark Milliman","1,378","1,193",272,118,0
"101","2181207101","District Attorney - 20th Judicial District","Michael T. Dougherty","1,378","1,193",871,322,0
"101","2181207101","Boulder County Commissioner - District 1","Claire Levy","1,378","1,193",854,338,0
"101","2181207101","Boulder County Commissioner - District 1","Raphael Minot","1,378","1,193",1,338,0
"101","2181207101","Boulder County Commissioner - District 2","Marta Loachamin","1,378","1,193",798,129,1
"101","2181207101","Boulder County Commissioner - District 2","Donald ""Don"" Lewis","1,378","1,193",265,129,1
"101","2181207101","Boulder County Coroner","Jeff Martin","1,378","1,193",810,383,0
"101","2181207101","Town of Superior - Trustee","Heather Cracraft","1,378","1,193",425,"1,100",3
"101","2181207101","Town of Superior - Trustee","Jason Serbu","1,378","1,193",487,"1,100",3
"101","2181207101","Town of Superior - Trustee","Mike Foster","1,378","1,193",567,"1,100",3
"101","2181207101","Town of Superior - Trustee","Gregory D. Horowitz","1,378","1,193",338,"1,100",3
"101","2181207101","Town of Superior - Trustee","George A. Kupfner","1,378","1,193",113,"1,100",3
"101","2181207101","Town of Superior - Trustee","Sandie Hammerly","1,378","1,193",540,"1,100",3
"101","2181207101","Justice of the Colorado Supreme Court - Berkenkotter","Yes","1,378","1,193",700,312,0
"101","2181207101","Justice of the Colorado Supreme Court - Berkenkotter","No","1,378","1,193",181,312,0
"101","2181207101","Justice of the Colorado Supreme Court - Boatright","Yes","1,378","1,193",631,316,1
"101","2181207101","Justice of the Colorado Supreme Court - Boatright","No","1,378","1,193",245,316,1
"101","2181207101","Justice of the Colorado Supreme Court - Marquez","Yes","1,378","1,193",705,317,0
"101","2181207101","Justice of the Colorado Supreme Court - Marquez","No","1,378","1,193",171,317,0
"101","2181207101","Colorado Court of Appeals Judge - Dunn","Yes","1,378","1,193",703,336,1
"101","2181207101","Colorado Court of Appeals Judge - Dunn","No","1,378","1,193",153,336,1
"101","2181207101","Colorado Court of Appeals Judge - Jones","Yes","1,378","1,193",585,340,0
"101","2181207101","Colorado Court of Appeals Judge - Jones","No","1,378","1,193",268,340,0
"101","2181207101","Colorado Court of Appeals Judge - Kuhn","Yes","1,378","1,193",676,366,0
"101","2181207101","Colorado Court of Appeals Judge - Kuhn","No","1,378","1,193",151,366,0
"101","2181207101","Colorado Court of Appeals Judge - Roman","Yes","1,378","1,193",659,371,0
"101","2181207101","Colorado Court of Appeals Judge - Roman","No","1,378","1,193",163,371,0
"101","2181207101","Colorado Court of Appeals Judge - Schutz","Yes","1,378","1,193",641,374,1
"101","2181207101","Colorado Court of Appeals Judge - Schutz","No","1,378","1,193",177,374,1
"101","2181207101","District Court Judge - 20th Judicial District - Collins","Yes","1,378","1,193",668,383,1
"101","2181207101","District Court Judge - 20th Judicial District - Collins","No","1,378","1,193",141,383,1
"101","2181207101","District Court Judge - 20th Judicial District - Gunning","Yes","1,378","1,193",671,385,0
"101","2181207101","District Court Judge - 20th Judicial District - Gunning","No","1,378","1,193",137,385,0
"101","2181207101","District Court Judge - 20th Judicial District - Lindsey","Yes","1,378","1,193",664,382,0
"101","2181207101","District Court Judge - 20th Judicial District - Lindsey","No","1,378","1,193",147,382,0
"101","2181207101","District Court Judge - 20th Judicial District - Mulvahill","Yes","1,378","1,193",649,386,0
"101","2181207101","District Court Judge - 20th Judicial District - Mulvahill","No","1,378","1,193",158,386,0
"101","2181207101","Boulder County Court - Martin","Yes","1,378","1,193",682,377,0
"101","2181207101","Boulder County Court - Martin","No","1,378","1,193",134,377,0
"101","2181207101","Amendment G (Constitutional)","Yes/For","1,378","1,193",803,96,0
"101","2181207101","Amendment G (Constitutional)","No/Against","1,378","1,193",294,96,0
"101","2181207101","Amendment H (Constitutional)","Yes/For","1,378","1,193",810,130,1
"101","2181207101","Amendment H (Constitutional)","No/Against","1,378","1,193",252,130,1
"101","2181207101","Amendment I (Constitutional)","Yes/For","1,378","1,193",806,101,0
"101","2181207101","Amendment I (Constitutional)","No/Against","1,378","1,193",286,101,0
"101","2181207101","Amendment J (Constitutional)","Yes/For","1,378","1,193",930,53,0
"101","2181207101","Amendment J (Constitutional)","No/Against","1,378","1,193",210,53,0
"101","2181207101","Amendment K (Constitutional)","Yes/For","1,378","1,193",611,158,1
"101","2181207101","Amendment K (Constitutional)","No/Against","1,378","1,193",423,158,1
"101","2181207101","Amendment 79 (Constitutional)","Yes/For","1,378","1,193",911,50,0
"101","2181207101","Amendment 79 (Constitutional)","No/Against","1,378","1,193",232,50,0
"101","2181207101","Amendment 80 (Constitutional)","Yes/For","1,378","1,193",395,81,2
"101","2181207101","Amendment 80 (Constitutional)","No/Against","1,378","1,193",715,81,2
"101","2181207101","Proposition JJ (Statutory)","Yes/For","1,378","1,193",984,70,0
"101","2181207101","Proposition JJ (Statutory)","No/Against","1,378","1,193",139,70,0
"101","2181207101","Proposition KK (Statutory)","Yes/For","1,378","1,193",860,61,0
"101","2181207101","Proposition KK (Statutory)","No/Against","1,378","1,193",272,61,0
"101","2181207101","Proposition 127 (Statutory)","Yes/For","1,378","1,179",623,75,0
"101","2181207101","Proposition 127 (Statutory)","No/Against","1,378","1,179",481,75,0
"101","2181207101","Proposition 128 (Statutory)","Yes/For","1,378","1,179",542,107,0
"101","2181207101","Proposition 128 (Statutory)","No/Against","1,378","1,179",530,107,0
"101","2181207101","Proposition 129 (Statutory)","Yes/For","1,378","1,179",577,109,0
"101","2181207101","Proposition 129 (Statutory)","No/Against","1,378","1,179",493,109,0
"101","2181207101","Proposition 130 (Statutory)","Yes/For","1,378","1,179",449,103,0
"101","2181207101","Proposition 130 (Statutory)","No/Against","1,378","1,179",627,103,0
"101","2181207101","Proposition 131 (Statutory)","Yes/For","1,378","1,179",568,97,1
"101","2181207101","Proposition 131 (Statutory)","No/Against","1,378","1,179",513,97,1
"101","2181207101","Town of Superior Ballot Issue 3B","Yes/For","1,378","1,179",614,88,0
"101","2181207101","Town of Superior Ballot Issue 3B","No/Against","1,378","1,179",477,88,0
"101","2181207101","Regional Transportation District Ballot Issue 7A","Yes/For","1,378","1,179",888,101,0
"101","2181207101","Regional Transportation District Ballot Issue 7A","No/Against","1,378","1,179",190,101,0
"102","2181207102","Presidential Electors","Kamala D. Harris / Tim Walz","1,235",965,705,10,0
"102","2181207102","Presidential Electors","Donald J. Trump / JD Vance","1,235",965,224,10,0
"102","2181207102","Presidential Electors","Blake Huber / Andrea Denault","1,235",965,1,10,0
"102","2181207102","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,235",965,4,10,0
"102","2181207102","Presidential Electors","Jill Stein / Rudolph Ware","1,235",965,8,10,0
"102","2181207102","Presidential Electors","Randall Terry / Stephen E Broden","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Cornel West / Melina Abdullah","1,235",965,1,10,0
"102","2181207102","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,235",965,12,10,0
"102","2181207102","Presidential Electors","Chris Garrity / Cody Ballard","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Claudia De la Cruz / Karina García","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Peter Sonski / Lauren Onak","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Bill Frankel / Steve Jenkins","1,235",965,0,10,0
"102","2181207102","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,235",965,0,10,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Joe Neguse","1,235",965,663,63,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Marshall Dawson","1,235",965,192,63,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Cynthia Munhos de Aquino Sirianni","1,235",965,10,63,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Jan Kok","1,235",965,10,63,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Gaylon Kent","1,235",965,27,63,0
"102","2181207102","Representative to the 119th United States Congress - District 2","Mike Watson","1,235",965,0,63,0
"102","2181207102","State Board of Education Member - Congressional District 2","Kathy Gebhardt","1,235",965,725,237,0
"102","2181207102","State Board of Education Member - Congressional District 2","Ethan Augreen","1,235",965,3,237,0
"102","2181207102","Regent of the University of Colorado - At Large","Eric Rinard","1,235",965,217,102,3
"102","2181207102","Regent of the University of Colorado - At Large","Elliott Hood","1,235",965,613,102,3
"102","2181207102","Regent of the University of Colorado - At Large","Thomas Reasoner","1,235",965,11,102,3
"102","2181207102","Regent of the University of Colorado - At Large","T.J. Cole","1,235",965,19,102,3
"102","2181207102","State Senator - District 18","Judy Amabile","1,235",965,698,156,0
"102","2181207102","State Senator - District 18","Gary Swing","1,235",965,111,156,0
"102","2181207102","State Representative - District 12","Kyle Brown","1,235",965,651,86,0
"102","2181207102","State Representative - District 12","Mark Milliman","1,235",965,228,86,0
"102","2181207102","District Attorney - 20th Judicial District","Michael T. Dougherty","1,235",965,724,241,0
"102","2181207102","Boulder County Commissioner - District 1","Claire Levy","1,235",965,710,255,0
"102","2181207102","Boulder County Commissioner - District 1","Raphael Minot","1,235",965,0,255,0
"102","2181207102","Boulder County Commissioner - District 2","Marta Loachamin","1,235",965,637,114,0
"102","2181207102","Boulder County Commissioner - District 2","Donald ""Don"" Lewis","1,235",965,214,114,0
"102","2181207102","Boulder County Coroner","Jeff Martin","1,235",965,684,281,0
"102","2181207102","Town of Superior - Trustee","Heather Cracraft","1,235",965,336,"1,497",4
"102","2181207102","Town of Superior - Trustee","Jason Serbu","1,235",965,253,"1,497",4
"102","2181207102","Town of Superior - Trustee","Mike Foster","1,235",965,284,"1,497",4
"102","2181207102","Town of Superior - Trustee","Gregory D. Horowitz","1,235",965,203,"1,497",4
"102","2181207102","Town of Superior - Trustee","George A. Kupfner","1,235",965,50,"1,497",4
"102","2181207102","Town of Superior - Trustee","Sandie Hammerly","1,235",965,260,"1,497",4
"102","2181207102","Justice of the Colorado Supreme Court - Berkenkotter","Yes","1,235",965,510,280,0
"102","2181207102","Justice of the Colorado Supreme Court - Berkenkotter","No","1,235",965,175,280,0
"102","2181207102","Justice of the Colorado Supreme Court - Boatright","Yes","1,235",965,427,287,0
"102","2181207102","Justice of the Colorado Supreme Court - Boatright","No","1,235",965,251,287,0
"102","2181207102","Justice of the Colorado Supreme Court - Marquez","Yes","1,235",965,505,288,2
"102","2181207102","Justice of the Colorado Supreme Court - Marquez","No","1,235",965,170,288,2
"102","2181207102","Colorado Court of Appeals Judge - Dunn","Yes","1,235",965,510,308,0
"102","2181207102","Colorado Court of Appeals Judge - Dunn","No","1,235",965,147,308,0
"102","2181207102","Colorado Court of Appeals Judge - Jones","Yes","1,235",965,402,316,2
"102","2181207102","Colorado Court of Appeals Judge - Jones","No","1,235",965,245,316,2
"102","2181207102","Colorado Court of Appeals Judge - Kuhn","Yes","1,235",965,489,329,0
"102","2181207102","Colorado Court of Appeals Judge - Kuhn","No","1,235",965,147,329,0
"102","2181207102","Colorado Court of Appeals Judge - Roman","Yes","1,235",965,446,334,1
"102","2181207102","Colorado Court of Appeals Judge - Roman","No","1,235",965,184,334,1
"102","2181207102","Colorado Court of Appeals Judge - Schutz","Yes","1,235",965,460,336,1
"102","2181207102","Colorado Court of Appeals Judge - Schutz","No","1,235",965,168,336,1
"102","2181207102","District Court Judge - 20th Judicial District - Collins","Yes","1,235",965,456,352,0
"102","2181207102","District Court Judge - 20th Judicial District - Collins","No","1,235",965,157,352,0
"102","2181207102","District Court Judge - 20th Judicial District - Gunning","Yes","1,235",965,462,353,0
"102","2181207102","District Court Judge - 20th Judicial District - Gunning","No","1,235",965,150,353,0
"102","2181207102","District Court Judge - 20th Judicial District - Lindsey","Yes","1,235",965,467,349,0
"102","2181207102","District Court Judge - 20th Judicial District - Lindsey","No","1,235",965,149,349,0
"102","2181207102","District Court Judge - 20th Judicial District - Mulvahill","Yes","1,235",965,439,353,0
"102","2181207102","District Court Judge - 20th Judicial District - Mulvahill","No","1,235",965,173,353,0
"102","2181207102","Boulder County Court - Martin","Yes","1,235",965,465,347,0
"102","2181207102","Boulder County Court - Martin","No","1,235",965,153,347,0
"102","2181207102","Amendment G (Constitutional)","Yes/For","1,235",965,710,96,0
"102","2181207102","Amendment G (Constitutional)","No/Against","1,235",965,159,96,0
"102","2181207102","Amendment H (Constitutional)","Yes/For","1,235",965,676,139,0
"102","2181207102","Amendment H (Constitutional)","No/Against","1,235",965,150,139,0
"102","2181207102","Amendment I (Constitutional)","Yes/For","1,235",965,637,92,0
"102","2181207102","Amendment I (Constitutional)","No/Against","1,235",965,236,92,0
"102","2181207102","Amendment J (Constitutional)","Yes/For","1,235",965,778,52,0
"102","2181207102","Amendment J (Constitutional)","No/Against","1,235",965,135,52,0
"102","2181207102","Amendment K (Constitutional)","Yes/For","1,235",965,463,154,0
"102","2181207102","Amendment K (Constitutional)","No/Against","1,235",965,348,154,0
"102","2181207102","Amendment 79 (Constitutional)","Yes/For","1,235",965,750,50,0
"102","2181207102","Amendment 79 (Constitutional)","No/Against","1,235",965,165,50,0
"102","2181207102","Amendment 80 (Constitutional)","Yes/For","1,235",965,397,79,5
"102","2181207102","Amendment 80 (Constitutional)","No/Against","1,235",965,484,79,5
"102","2181207102","Proposition JJ (Statutory)","Yes/For","1,235",965,802,72,0
"102","2181207102","Proposition JJ (Statutory)","No/Against","1,235",965,91,72,0
"102","2181207102","Proposition KK (Statutory)","Yes/For","1,235",965,664,66,2
"102","2181207102","Proposition KK (Statutory)","No/Against","1,235",965,233,66,2
"102","2181207102","Proposition 127 (Statutory)","Yes/For","1,235",949,570,52,0
"102","2181207102","Proposition 127 (Statutory)","No/Against","1,235",949,327,52,0
"102","2181207102","Proposition 128 (Statutory)","Yes/For","1,235",949,516,81,0
"102","2181207102","Proposition 128 (Statutory)","No/Against","1,235",949,352,81,0
"102","2181207102","Proposition 129 (Statutory)","Yes/For","1,235",949,455,94,0
"102","2181207102","Proposition 129 (Statutory)","No/Against","1,235",949,400,94,0
"102","2181207102","Proposition 130 (Statutory)","Yes/For","1,235",949,378,89,0
"102","2181207102","Proposition 130 (Statutory)","No/Against","1,235",949,482,89,0
"102","2181207102","Proposition 131 (Statutory)","Yes/For","1,235",949,520,109,0
"102","2181207102","Proposition 131 (Statutory)","No/Against","1,235",949,320,109,0
"102","2181207102","Town of Superior Ballot Issue 3B","Yes/For","1,235",949,377,102,1
"102","2181207102","Town of Superior Ballot Issue 3B","No/Against","1,235",949,469,102,1
"102","2181207102","Regional Transportation District Ballot Issue 7A","Yes/For","1,235",949,760,103,1
"102","2181207102","Regional Transportation District Ballot Issue 7A","No/Against","1,235",949,85,103,1
"103","2181207103","Presidential Electors","Kamala D. Harris / Tim Walz","1,209","1,034",726,16,1
"103","2181207103","Presidential Electors","Donald J. Trump / JD Vance","1,209","1,034",264,16,1
"103","2181207103","Presidential Electors","Blake Huber / Andrea Denault","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Chase Russell Oliver / Mike ter Maat","1,209","1,034",11,16,1
"103","2181207103","Presidential Electors","Jill Stein / Rudolph Ware","1,209","1,034",4,16,1
"103","2181207103","Presidential Electors","Randall Terry / Stephen E Broden","1,209","1,034",2,16,1
"103","2181207103","Presidential Electors","Cornel West / Melina Abdullah","1,209","1,034",1,16,1
"103","2181207103","Presidential Electors","Robert F. Kennedy Jr. / Nicole Shanahan","1,209","1,034",9,16,1
"103","2181207103","Presidential Electors","Chris Garrity / Cody Ballard","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Claudia De la Cruz / Karina García","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Shiva Ayyadurai / Crystal Ellis","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Peter Sonski / Lauren Onak","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Bill Frankel / Steve Jenkins","1,209","1,034",0,16,1
"103","2181207103","Presidential Electors","Brian Anthony Perry / Mark Sbani","1,209","1,034",0,16,1
"103","2181207103","Representative to the 119th United States Congress - District 2","Joe Neguse","1,209","1,034",706,44,2
